word1,word2,frame_overlap,frame_distance
body,organ,0.0,inf
body,structure,0.0,inf
part,organ,0.0,inf
part,structure,0.0,inf
organ,structure,0.0,inf
quantity,stock,0.0,inf
quantity,period,0.0,inf
quantity,time.,0.0,inf
stock,period,0.0,inf
stock,time.,0.0,inf
period,time.,0.06666666666666667,0
process,bank,0.0,inf
process,create,0.0,inf
process,credit,0.0,inf
process,i.,0.06666666666666667,0
process,e.,0.0009422110552763819,0
bank,create,0.0,inf
bank,credit,0.0,inf
bank,i.,0.0,inf
bank,e.,0.00157035175879397,0
create,credit,0.0,inf
create,i.,0.0,inf
create,e.,0.0009422110552763819,0
credit,i.,0.0,inf
credit,e.,0.000628140703517588,0
i.,e.,0.0037688442211055275,0
treatment,depends,0.0,inf
treatment,almost,0.0,inf
treatment,milk.,0.0,inf
depends,almost,0.0,inf
depends,milk.,0.0,inf
almost,milk.,0.0,inf
certain,required,0.0,inf
certain,port,0.0,inf
required,port,0.0,inf
abuse,attack,0.0,inf
abuse,somebody.,0.0,inf
attack,somebody.,0.0,inf
post,proper,0.0,inf
post,head,0.038461538461538464,0
post,account.,0.0,inf
proper,head,0.0,inf
proper,account.,0.0,inf
head,account.,0.0,inf
line,shape,0.06896551724137931,0
line,particular,0.0,inf
line,object,0.0,inf
line,thing.,0.034482758620689655,0
shape,particular,0.0,inf
shape,object,0.0,inf
shape,thing.,0.0,inf
particular,object,0.0,inf
particular,thing.,0.0,inf
object,thing.,0.125,0
plant,sheath,0.125,0
plant,shoot,0.0,inf
sheath,shoot,0.0,inf
necessary,application,0.0,inf
necessary,run,0.0,inf
necessary,system.,0.0,inf
necessary,certain,0.0,inf
necessary,computer,0.0,inf
necessary,process.,0.0,inf
application,run,0.0,inf
application,system.,0.0,inf
application,certain,0.0,inf
application,computer,0.0,inf
application,process.,0.0,inf
run,system.,0.0,inf
run,certain,0.0,inf
run,computer,0.0,inf
run,process.,0.0,inf
system.,certain,0.0,inf
system.,computer,0.0,inf
system.,process.,0.0,inf
certain,computer,0.0,inf
certain,process.,0.0,inf
computer,process.,0.0,inf
person,animal,0.0,inf
person,unable,0.0,inf
person,use,0.012345679012345678,0
person,limb,0.0,inf
animal,unable,0.0,inf
animal,use,0.0,inf
animal,limb,0.0,inf
unable,use,0.0,inf
unable,limb,0.0,inf
use,limb,0.0,inf
name,village,0.0,inf
know,reserve,0.0,inf
taking,removal,0.0,inf
taking,adition,0.0,inf
taking,addition,0.0,inf
removal,adition,0.0,inf
removal,addition,0.0,inf
adition,addition,0.0,inf
need,reduction,0.0,inf
need,capital,0.0,inf
need,market.,0.0,inf
reduction,capital,0.0,inf
reduction,market.,0.0,inf
capital,market.,0.0,inf
person,weak,0.0,inf
person,condition,0.0,inf
weak,condition,0.0,inf
part,-,0.025252525252525252,0
part,time,0.0,inf
part,worker,0.025,0
part,entitled,0.0,inf
part,regular,0.0,inf
part,service.,0.0,inf
-,time,0.010101010101010102,0
-,worker,0.005050505050505051,0
-,entitled,0.005050505050505051,0
-,regular,0.005050505050505051,0
-,service.,0.0,inf
time,worker,0.0,inf
time,entitled,0.0,inf
time,regular,0.045454545454545456,0
time,service.,0.0,inf
worker,entitled,0.0,inf
worker,regular,0.0,inf
worker,service.,0.0,inf
entitled,regular,0.0,inf
entitled,service.,0.0,inf
regular,service.,0.0,inf
damage,part,0.0,inf
damage,body.,0.0,inf
part,body.,0.025,0
present,field,0.0,inf
present,resistant,0.0,inf
present,species.,0.0,inf
field,resistant,0.0,inf
field,species.,0.0,inf
resistant,species.,0.0,inf
nose,used,0.0,inf
nose,human,0.0,inf
nose,take,0.0,inf
nose,smell.,0.0,inf
used,human,0.0,inf
used,take,0.0,inf
used,smell.,0.0,inf
human,take,0.0,inf
human,smell.,0.0,inf
take,smell.,0.0,inf
right,something.,0.0,inf
base,tube,0.0,inf
legitimate,/,0.0,inf
legitimate,logical,0.0,inf
legitimate,position.,0.0,inf
/,logical,0.0,inf
/,position.,0.0,inf
logical,position.,0.0,inf
kind,seven,0.0,inf
kind,colored,0.0,inf
kind,mac,0.0,inf
kind,os,0.0,inf
kind,system.,0.0,inf
seven,colored,0.0,inf
seven,mac,0.0,inf
seven,os,0.0,inf
seven,system.,0.0,inf
colored,mac,0.0,inf
colored,os,0.0,inf
colored,system.,0.0,inf
mac,os,0.008928571428571428,0
mac,system.,0.1,0
os,system.,0.0,inf
belong,within,0.0,inf
institution,lifeless,0.0,inf
skin,marked,0.0,inf
skin,formation,0.16666666666666666,0
skin,red,0.0,inf
skin,rash,0.0,inf
skin,upon,0.0,inf
skin,sun,0.16666666666666666,0
marked,formation,0.0,inf
marked,red,0.0,inf
marked,rash,0.0,inf
marked,upon,0.0,inf
marked,sun,0.0,inf
formation,red,0.0,inf
formation,rash,0.0,inf
formation,upon,0.0,inf
formation,sun,0.0,inf
red,rash,0.0,inf
red,upon,0.0,inf
red,sun,0.0,inf
rash,upon,0.0,inf
rash,sun,0.0,inf
upon,sun,0.0,inf
rules,internal,0.0,inf
computer,pop,0.0,inf
computer,application,0.0,inf
computer,-,0.0,inf
computer,layer,0.0,inf
computer,standard,0.0,inf
computer,protocol,0.0,inf
computer,used,0.0,inf
computer,allow,0.0,inf
computer,users,0.0,inf
computer,mail,0.0,inf
computer,server.,0.0,inf
pop,application,0.0,inf
pop,-,0.005050505050505051,0
pop,layer,0.0,inf
pop,standard,0.14285714285714285,0
pop,protocol,0.0,inf
pop,used,0.0,inf
pop,allow,0.0,inf
pop,users,0.0,inf
pop,mail,0.0,inf
pop,server.,0.0,inf
application,-,0.0,inf
application,layer,0.0,inf
application,standard,0.0,inf
application,protocol,0.0,inf
application,used,0.0,inf
application,allow,0.0,inf
application,users,0.0,inf
application,mail,0.0,inf
application,server.,0.0,inf
-,layer,0.005050505050505051,0
-,standard,0.005050505050505051,0
-,protocol,0.0,inf
-,used,0.015151515151515152,0
-,allow,0.005050505050505051,0
-,users,0.005050505050505051,0
-,mail,0.010101010101010102,0
-,server.,0.005050505050505051,0
layer,standard,0.0,inf
layer,protocol,0.0,inf
layer,used,0.0,inf
layer,allow,0.0,inf
layer,users,0.0,inf
layer,mail,0.0,inf
layer,server.,0.0,inf
standard,protocol,0.0,inf
standard,used,0.0,inf
standard,allow,0.0,inf
standard,users,0.0,inf
standard,mail,0.0,inf
standard,server.,0.0,inf
protocol,used,0.0,inf
protocol,allow,0.0,inf
protocol,users,0.0,inf
protocol,mail,0.0,inf
protocol,server.,0.0,inf
used,allow,0.0,inf
used,users,0.0,inf
used,mail,0.0,inf
used,server.,0.0,inf
allow,users,0.0,inf
allow,mail,0.0,inf
allow,server.,0.0,inf
users,mail,0.0,inf
users,server.,0.0,inf
mail,server.,0.0,inf
defense,otherwise,0.0,inf
defense,statement,0.0,inf
defense,venue,0.0,inf
otherwise,statement,0.0,inf
otherwise,venue,0.0,inf
statement,venue,0.0,inf
plant,close,0.05555555555555555,0
plant,climate.,0.0,inf
close,climate.,0.0,inf
signal,necessary,0.0,inf
signal,send,0.0,inf
signal,six,0.0,inf
necessary,send,0.0,inf
necessary,six,0.0,inf
send,six,0.0,inf
feature,account,0.0,inf
feature,currency,0.0,inf
feature,non,0.0,inf
feature,-,0.005050505050505051,0
feature,one,0.0,inf
feature,another.,0.0,inf
account,currency,0.0,inf
account,non,0.0,inf
account,-,0.0,inf
account,one,0.0,inf
account,another.,0.0,inf
currency,non,0.0,inf
currency,-,0.005050505050505051,0
currency,one,0.0,inf
currency,another.,0.0,inf
non,-,0.045454545454545456,0
non,one,0.03225806451612903,0
non,another.,0.0,inf
-,one,0.06565656565656566,0
-,another.,0.0,inf
one,another.,0.0,inf
page,table,0.0,inf
page,used,0.0,inf
page,store,0.0,inf
page,physical,0.0,inf
table,used,0.0,inf
table,store,0.0,inf
table,physical,0.0,inf
used,store,0.0,inf
used,physical,0.0,inf
store,physical,0.0,inf
standing,crop,0.0,inf
standing,attached,0.0,inf
standing,settlement,0.0,inf
crop,attached,0.0,inf
crop,settlement,0.0,inf
attached,settlement,0.0,inf
arrange,data,0.0,inf
arrange,sorted,0.0,inf
arrange,special,0.0,inf
arrange,type,0.0,inf
arrange,tree.,0.0,inf
data,sorted,0.0,inf
data,special,0.0,inf
data,type,0.0,inf
data,tree.,0.0,inf
sorted,special,0.0,inf
sorted,type,0.0,inf
sorted,tree.,0.0,inf
special,type,0.0,inf
special,tree.,0.0,inf
type,tree.,0.0,inf
network,mobile,0.0,inf
network,protocol,0.0,inf
network,home,0.0,inf
network,facility,0.0,inf
network,device.,0.0,inf
mobile,protocol,0.0,inf
mobile,home,0.0,inf
mobile,facility,0.0,inf
mobile,device.,0.0,inf
protocol,home,0.0,inf
protocol,facility,0.0,inf
protocol,device.,0.0,inf
home,facility,0.0,inf
home,device.,0.0,inf
facility,device.,0.0,inf
addition,increase,0.0,inf
addition,something,0.0,inf
increase,something,0.0,inf
product,noise,0.0,inf
product,control.,0.0,inf
noise,control.,0.0,inf
go,through.,0.017857142857142856,0
type,tax,0.0,inf
type,duty,0.0,inf
type,goods,0.0,inf
type,company.,0.0,inf
tax,duty,0.0,inf
tax,goods,0.0,inf
tax,company.,0.0,inf
duty,goods,0.0,inf
duty,company.,0.0,inf
goods,company.,0.0,inf
thrill,one,0.010752688172043012,0
thrill,defect,0.0,inf
one,defect,0.0,inf
pressure,flow,0.0,inf
pressure,water,0.0,inf
flow,water,0.0,inf
low,-,0.05555555555555555,0
low,cost,0.016129032258064516,0
low,version,0.0,inf
low,apple,0.016129032258064516,0
low,computer,0.0,inf
low,'s,0.016129032258064516,0
low,attract,0.0,inf
low,people,0.016129032258064516,0
low,never,0.0,inf
low,owned,0.0,inf
low,also,0.0,inf
low,win,0.0967741935483871,0
low,back,0.03225806451612903,0
low,former,0.016129032258064516,0
low,users,0.0,inf
-,cost,0.015151515151515152,0
-,version,0.0,inf
-,apple,0.0,inf
-,computer,0.0,inf
-,'s,0.005050505050505051,0
-,attract,0.0,inf
-,people,0.005050505050505051,0
-,never,0.005050505050505051,0
-,owned,0.0,inf
-,also,0.005050505050505051,0
-,win,0.030303030303030304,0
-,back,0.03535353535353535,0
-,former,0.0,inf
-,users,0.005050505050505051,0
cost,version,0.0,inf
cost,apple,0.0,inf
cost,computer,0.0,inf
cost,'s,0.0,inf
cost,attract,0.0,inf
cost,people,0.0,inf
cost,never,0.0,inf
cost,owned,0.0,inf
cost,also,0.0,inf
cost,win,0.0196078431372549,0
cost,back,0.02857142857142857,0
cost,former,0.0,inf
cost,users,0.16666666666666666,0
version,apple,0.0,inf
version,computer,0.0,inf
version,'s,0.0,inf
version,attract,0.0,inf
version,people,0.0,inf
version,never,0.0,inf
version,owned,0.0,inf
version,also,0.0,inf
version,win,0.0,inf
version,back,0.0,inf
version,former,0.0,inf
version,users,0.0,inf
apple,computer,0.0,inf
apple,'s,0.0,inf
apple,attract,0.0,inf
apple,people,0.0,inf
apple,never,0.0,inf
apple,owned,0.0,inf
apple,also,0.0,inf
apple,win,0.0,inf
apple,back,0.0,inf
apple,former,0.0,inf
apple,users,0.0,inf
computer,'s,0.0,inf
computer,attract,0.0,inf
computer,people,0.0,inf
computer,never,0.0,inf
computer,owned,0.0,inf
computer,also,0.0,inf
computer,win,0.0,inf
computer,back,0.0,inf
computer,former,0.0,inf
computer,users,0.0,inf
's,attract,0.0,inf
's,people,0.0,inf
's,never,0.0,inf
's,owned,0.0,inf
's,also,0.0,inf
's,win,0.0196078431372549,0
's,back,0.0,inf
's,former,0.0,inf
's,users,0.0,inf
attract,people,0.0,inf
attract,never,0.0,inf
attract,owned,0.0,inf
attract,also,0.0,inf
attract,win,0.0,inf
attract,back,0.0,inf
attract,former,0.0,inf
attract,users,0.0,inf
people,never,0.0,inf
people,owned,0.0,inf
people,also,0.0,inf
people,win,0.0,inf
people,back,0.0,inf
people,former,0.0,inf
people,users,0.0,inf
never,owned,0.0,inf
never,also,0.0,inf
never,win,0.0,inf
never,back,0.0,inf
never,former,0.0,inf
never,users,0.0,inf
owned,also,0.0,inf
owned,win,0.0,inf
owned,back,0.0,inf
owned,former,0.0,inf
owned,users,0.0,inf
also,win,0.0,inf
also,back,0.0,inf
also,former,0.0,inf
also,users,0.0,inf
win,back,0.058823529411764705,0
win,former,0.0196078431372549,0
win,users,0.0196078431372549,0
back,former,0.0,inf
back,users,0.0,inf
former,users,0.0,inf
vision,also,0.0,inf
vision,known,0.0,inf
also,known,0.14285714285714285,0
list,items,0.0,inf
list,meeting.,0.0,inf
items,meeting.,0.0,inf
service,used,0.0,inf
service,conjunction,0.0,inf
service,user,0.0,inf
service,receive,0.0,inf
service,location.,0.0,inf
used,conjunction,0.0,inf
used,user,0.0,inf
used,receive,0.0,inf
used,location.,0.0,inf
conjunction,user,0.0,inf
conjunction,receive,0.0,inf
conjunction,location.,0.0,inf
user,receive,0.0,inf
user,location.,0.0,inf
receive,location.,0.0,inf
cell,laboratory.,0.0,inf
chemical,used,0.0,inf
chemical,production.,0.0,inf
used,production.,0.0,inf
/,usual,0.0,inf
/,meeting,0.0,inf
/,general,0.0,inf
/,members,0.0,inf
/,generally,0.0,inf
/,year.,0.0,inf
usual,meeting,0.0,inf
usual,general,0.16666666666666666,0
usual,members,0.0,inf
usual,generally,0.5,0
usual,year.,0.0,inf
meeting,general,0.0,inf
meeting,members,0.0,inf
meeting,generally,0.0,inf
meeting,year.,0.0,inf
general,members,0.0,inf
general,generally,0.16666666666666666,0
general,year.,0.0,inf
members,generally,0.0,inf
members,year.,0.0,inf
generally,year.,0.0,inf
account,company,0.0,inf
something,court,0.0,inf
something,prove,0.0,inf
something,disprove,0.0,inf
something,/,0.2,0
something,law.,0.0,inf
court,prove,0.0,inf
court,disprove,0.0,inf
court,/,0.16666666666666666,0
court,law.,0.0,inf
prove,disprove,0.13333333333333333,0
prove,/,0.0,inf
prove,law.,0.06666666666666667,0
disprove,/,0.0,inf
disprove,law.,0.0,inf
/,law.,0.0,inf
consist,fully,0.0,inf
waste,necessary,0.0,inf
waste,protect,0.0,inf
necessary,protect,0.0,inf
yield,given,0.0,inf
yield,government,0.0,inf
yield,alway,0.0,inf
yield,questionable.,0.0,inf
given,government,0.0,inf
given,alway,0.0,inf
given,questionable.,0.0,inf
government,alway,0.0,inf
government,questionable.,0.0,inf
alway,questionable.,0.0,inf
also,known,0.14285714285714285,0
also,therapeutic,0.0,inf
also,plasma,0.0,inf
also,exchange.,0.0,inf
known,therapeutic,0.0,inf
known,plasma,0.0,inf
known,exchange.,0.0,inf
therapeutic,plasma,0.0,inf
therapeutic,exchange.,0.0,inf
plasma,exchange.,0.0,inf
one,tight,0.010752688172043012,0
one,fitting,0.0,inf
one,head,0.06451612903225806,0
one,-,0.06565656565656566,0
tight,fitting,0.0,inf
tight,head,0.0,inf
tight,-,0.005050505050505051,0
fitting,head,0.0,inf
fitting,-,0.0,inf
head,-,0.050505050505050504,0
security,possible,0.0,inf
security,impact,0.0,inf
security,meeting,0.0,inf
security,future,0.0,inf
security,liability.,0.0,inf
possible,impact,0.0,inf
possible,meeting,0.0,inf
possible,future,0.0,inf
possible,liability.,0.0,inf
impact,meeting,0.0,inf
impact,future,0.0,inf
impact,liability.,0.0,inf
meeting,future,0.0,inf
meeting,liability.,0.0,inf
future,liability.,0.0,inf
accuracy,instrument,0.0,inf
accuracy,standard.,0.0,inf
instrument,standard.,0.0,inf
arrangement,owners,0.0,inf
arrangement,land.,0.0,inf
owners,land.,0.0,inf
celebration,mark,0.0,inf
user,change,0.0,inf
type,flour,0.0,inf
type,used,0.0,inf
type,make,0.03225806451612903,0
flour,used,0.0,inf
flour,make,0.0,inf
used,make,0.0,inf
method,test,0.0,inf
method,trial.,0.0,inf
test,trial.,0.041666666666666664,0
straight,shipment,0.0,inf
straight,may,0.0,inf
straight,reach,0.0,inf
straight,time.,0.0,inf
shipment,may,0.0,inf
shipment,reach,0.0,inf
shipment,time.,0.0,inf
may,reach,0.0,inf
may,time.,0.0,inf
reach,time.,0.0,inf
desire,someone,0.0,inf
desire,'s,0.0,inf
desire,good,0.0,inf
someone,'s,0.42857142857142855,0
someone,good,0.0,inf
's,good,0.0,inf
done,save,0.0,inf
take,charge,0.0,inf
take,office.,0.0,inf
charge,office.,0.0,inf
without,suitable,0.0,inf
extent,scope,0.0,inf
term,used,0.0,inf
term,high,0.045454545454545456,0
term,-,0.020202020202020204,0
term,incomprehensible,0.0,inf
term,people.,0.0,inf
used,high,0.0,inf
used,-,0.015151515151515152,0
used,incomprehensible,0.0,inf
used,people.,0.0,inf
high,-,0.030303030303030304,0
high,incomprehensible,0.0,inf
high,people.,0.0,inf
-,incomprehensible,0.0,inf
-,people.,0.005050505050505051,0
incomprehensible,people.,0.0,inf
transport,file,0.0,inf
transport,put,0.0,inf
transport,folder.,0.0,inf
file,put,0.0625,0
file,folder.,0.0,inf
put,folder.,0.0,inf
fact,something.,0.0,inf
type,pressure,0.0,inf
state,attack.,0.0,inf
state,woman,0.06666666666666667,0
state,process,0.0,inf
state,birth,0.0,inf
state,child,0.0,inf
woman,process,0.0,inf
woman,birth,0.0,inf
woman,child,0.2222222222222222,0
process,birth,0.0,inf
process,child,0.0,inf
birth,child,0.0,inf
scheme,make,0.0,inf
scheme,necessary,0.0,inf
scheme,needed,0.0,inf
scheme,export,0.0,inf
scheme,production,0.0,inf
scheme,without,0.0,inf
scheme,payment,0.0,inf
scheme,duty.,0.0,inf
make,necessary,0.0,inf
make,needed,0.0,inf
make,export,0.0,inf
make,production,0.0967741935483871,0
make,without,0.0,inf
make,payment,0.0,inf
make,duty.,0.0,inf
necessary,needed,1.0,0
necessary,export,0.0,inf
necessary,production,0.0,inf
necessary,without,0.0,inf
necessary,payment,0.0,inf
necessary,duty.,0.0,inf
needed,export,0.0,inf
needed,production,0.0,inf
needed,without,0.0,inf
needed,payment,0.0,inf
needed,duty.,0.0,inf
export,production,0.0,inf
export,without,0.0,inf
export,payment,0.0,inf
export,duty.,0.0,inf
production,without,0.0,inf
production,payment,0.0,inf
production,duty.,0.0,inf
without,payment,0.0,inf
without,duty.,0.0,inf
payment,duty.,0.0,inf
standard,used,0.0,inf
standard,print,0.0,inf
standard,service,0.0,inf
standard,government,0.0,inf
standard,around,0.0,inf
standard,world,0.0,inf
used,print,0.0,inf
used,service,0.0,inf
used,government,0.0,inf
used,around,0.0,inf
used,world,0.0,inf
print,service,0.0,inf
print,government,0.0,inf
print,around,0.0,inf
print,world,0.0,inf
service,government,0.0,inf
service,around,0.0,inf
service,world,0.0,inf
government,around,0.0,inf
government,world,0.0,inf
around,world,0.0,inf
means,land,0.0,inf
means,property.,0.0,inf
land,property.,0.041666666666666664,0
transaction,started,0.0,inf
transaction,automatic,0.0,inf
transaction,initiation,0.0,inf
transaction,start,0.0,inf
transaction,command.,0.0,inf
started,automatic,0.0,inf
started,initiation,0.0,inf
started,start,0.09090909090909091,0
started,command.,0.0,inf
automatic,initiation,0.0,inf
automatic,start,0.0,inf
automatic,command.,0.0,inf
initiation,start,0.0,inf
initiation,command.,0.0,inf
start,command.,0.0,inf
time,got,0.0,inf
time,spread,0.0,inf
time,adjacent,0.0,inf
got,spread,0.0,inf
got,adjacent,0.0,inf
spread,adjacent,0.0,inf
used,examination,0.0,inf
used,oral,0.0,inf
examination,oral,0.0,inf
market,deal,0.0,inf
market,farm,0.16666666666666666,0
market,buy,0.0,inf
market,/,0.0,inf
market,sell,0.0,inf
deal,farm,0.0,inf
deal,buy,0.0,inf
deal,/,0.0,inf
deal,sell,0.0,inf
farm,buy,0.0,inf
farm,/,0.0,inf
farm,sell,0.0,inf
buy,/,0.0,inf
buy,sell,0.0,inf
/,sell,0.0,inf
proper,program,0.0,inf
proper,success.,0.0,inf
program,success.,0.0,inf
red,blood,0.0,inf
red,cell,0.02127659574468085,0
red,irregular,0.0,inf
red,shape.,0.0,inf
blood,cell,0.0,inf
blood,irregular,0.0,inf
blood,shape.,0.0,inf
cell,irregular,0.0,inf
cell,shape.,0.0,inf
irregular,shape.,0.0,inf
name,given,0.02631578947368421,0
name,female.,0.0,inf
given,female.,0.0,inf
process,opposite,0.0,inf
process,effect,0.0,inf
process,position,0.0,inf
process,remain,0.0,inf
process,same.,0.0,inf
opposite,effect,0.0,inf
opposite,position,0.0,inf
opposite,remain,0.0,inf
opposite,same.,0.0,inf
effect,position,0.0,inf
effect,remain,0.0,inf
effect,same.,0.0,inf
position,remain,0.0,inf
position,same.,0.0,inf
remain,same.,0.0,inf
time,period,0.045454545454545456,0
time,noon,0.0,inf
period,noon,0.0,inf
advocate,associated,0.0,inf
advocate,another,0.0,inf
advocate,legal,0.0,inf
advocate,institution.,0.0,inf
associated,another,0.0,inf
associated,legal,0.0,inf
associated,institution.,0.0,inf
another,legal,0.0,inf
another,institution.,0.0,inf
legal,institution.,0.0,inf
white,ear,0.007751937984496124,0
white,head,0.0,inf
white,shape,0.0,inf
ear,head,0.06201550387596899,0
ear,shape,0.007751937984496124,0
head,shape,0.0,inf
legal,binding.,0.0,inf
part,species,0.0,inf
part,different,0.025,0
part,structure.,0.0,inf
species,different,0.0,inf
species,structure.,0.0,inf
different,structure.,0.0,inf
also,known,0.14285714285714285,0
feeling,disease.,0.0,inf
sexual,intercourse.,0.0,inf
powerful,effective.,0.0,inf
father,pain,0.0,inf
father,since,0.0,inf
father,two,0.0,inf
father,days.,0.0,inf
pain,since,0.0,inf
pain,two,0.0,inf
pain,days.,0.0,inf
since,two,0.0,inf
since,days.,0.0,inf
two,days.,0.0,inf
medicine,prepared,0.0,inf
medicine,quack,0.0,inf
medicine,doctor,0.0,inf
prepared,quack,0.0,inf
prepared,doctor,0.0,inf
quack,doctor,0.0,inf
salesman,portable,0.0,inf
salesman,terminal,0.0,inf
salesman,linked,0.0,inf
salesman,central,0.0,inf
salesman,mini,0.0,inf
salesman,-,0.005050505050505051,0
salesman,computer,0.0,inf
salesman,voice,0.0,inf
salesman,response,0.0,inf
salesman,unit.,0.0,inf
portable,terminal,0.0,inf
portable,linked,0.0,inf
portable,central,0.0,inf
portable,mini,0.0,inf
portable,-,0.0,inf
portable,computer,0.0,inf
portable,voice,0.0,inf
portable,response,0.0,inf
portable,unit.,0.0,inf
terminal,linked,0.0,inf
terminal,central,0.0,inf
terminal,mini,0.05,0
terminal,-,0.005050505050505051,0
terminal,computer,0.0,inf
terminal,voice,0.0,inf
terminal,response,0.0,inf
terminal,unit.,0.0,inf
linked,central,0.0,inf
linked,mini,0.0,inf
linked,-,0.0,inf
linked,computer,0.0,inf
linked,voice,0.0,inf
linked,response,0.0,inf
linked,unit.,0.0,inf
central,mini,0.0,inf
central,-,0.0,inf
central,computer,0.0,inf
central,voice,0.0,inf
central,response,0.0,inf
central,unit.,0.0,inf
mini,-,0.025252525252525252,0
mini,computer,0.0,inf
mini,voice,0.0,inf
mini,response,0.0,inf
mini,unit.,0.0,inf
-,computer,0.0,inf
-,voice,0.0,inf
-,response,0.0,inf
-,unit.,0.0,inf
computer,voice,0.0,inf
computer,response,0.0,inf
computer,unit.,0.0,inf
voice,response,0.0,inf
voice,unit.,0.0,inf
response,unit.,0.0,inf
web,address,0.0,inf
web,location,0.0,inf
web,url,0.0,inf
address,location,0.0,inf
address,url,0.0,inf
location,url,0.0,inf
set,various,0.0,inf
operation,remove,0.0,inf
operation,obstruction,0.0,inf
operation,vision.,0.0,inf
remove,obstruction,0.0,inf
remove,vision.,0.0,inf
obstruction,vision.,0.0,inf
transfer,legal,0.0,inf
transfer,task.,0.0,inf
legal,task.,0.0,inf
satisfaction,need.,0.0,inf
needle,used,0.0,inf
needle,obtain,0.0,inf
needle,small,0.0,inf
needle,amount,0.0,inf
needle,blood,0.2,0
needle,test,0.0,inf
used,obtain,0.0,inf
used,small,0.0,inf
used,amount,0.0,inf
used,blood,0.0,inf
used,test,0.0,inf
obtain,small,0.0,inf
obtain,amount,0.0,inf
obtain,blood,0.0,inf
obtain,test,0.0,inf
small,amount,0.0,inf
small,blood,0.0,inf
small,test,0.0,inf
amount,blood,0.0,inf
amount,test,0.0,inf
blood,test,0.0,inf
goods,home.,0.0,inf
traffic,move,0.0,inf
traffic,one,0.0,inf
traffic,only.,0.0,inf
move,one,0.010752688172043012,0
move,only.,0.0,inf
one,only.,0.010752688172043012,0
transaction,taken,0.0,inf
transaction,place,0.0,inf
transaction,working,0.0,inf
taken,place,0.0,inf
taken,working,0.0,inf
place,working,0.0,inf
collection,rules,0.0,inf
goods,sold,0.0,inf
goods,become,0.0,inf
goods,non,0.0,inf
goods,-,0.0,inf
sold,become,0.0,inf
sold,non,0.0,inf
sold,-,0.0,inf
become,non,0.0,inf
become,-,0.0,inf
non,-,0.045454545454545456,0
joint,human,0.0,inf
joint,arm,0.0,inf
human,arm,0.0,inf
tax,import.,0.0,inf
set,computer,0.0,inf
set,-,0.030303030303030304,0
set,related,0.0,inf
set,focused,0.0,inf
set,various,0.0,inf
set,software,0.0,inf
computer,-,0.0,inf
computer,related,0.0,inf
computer,focused,0.0,inf
computer,various,0.0,inf
computer,software,0.0,inf
-,related,0.0,inf
-,focused,0.005050505050505051,0
-,various,0.0,inf
-,software,0.005050505050505051,0
related,focused,0.0,inf
related,various,0.0,inf
related,software,0.0,inf
focused,various,0.0,inf
focused,software,0.0,inf
various,software,0.0,inf
house,living,0.0,inf
house,one,0.010752688172043012,0
house,unit,0.0,inf
house,family.,0.0,inf
living,one,0.0,inf
living,unit,0.0,inf
living,family.,0.0,inf
one,unit,0.0,inf
one,family.,0.0,inf
unit,family.,0.125,0
organism,nourishment,0.0,inf
organism,another,0.0,inf
organism,live,0.0,inf
nourishment,another,0.0,inf
nourishment,live,0.0,inf
another,live,0.0,inf
early,days,0.16666666666666666,0
early,assembly,0.0,inf
early,main,0.0,inf
early,used,0.0,inf
early,static,0.0,inf
early,storage,0.0,inf
days,assembly,0.0,inf
days,main,0.0,inf
days,used,0.0,inf
days,static,0.0,inf
days,storage,0.0,inf
assembly,main,0.0,inf
assembly,used,0.0,inf
assembly,static,0.0,inf
assembly,storage,0.0,inf
main,used,0.0,inf
main,static,0.0,inf
main,storage,0.0,inf
used,static,0.16666666666666666,0
used,storage,0.0,inf
static,storage,0.0,inf
different,type,0.0,inf
government,land.,0.0,inf
suffocation,due,0.0,inf
suffocation,inhalation,0.0,inf
due,inhalation,0.0,inf
government,suitable,0.0,inf
government,fitting.,0.0,inf
suitable,fitting.,0.25,0
spine,technique,0.0,inf
spine,effective,0.0,inf
technique,effective,0.0,inf
phase,change,0.0,inf
phase,constant,0.0,inf
phase,usually,0.0,inf
phase,per,0.0,inf
phase,unit,0.0,inf
phase,length.,0.0,inf
change,constant,0.0,inf
change,usually,0.0,inf
change,per,0.0,inf
change,unit,0.0,inf
change,length.,0.0,inf
constant,usually,1.0,0
constant,per,0.0058823529411764705,0
constant,unit,0.0,inf
constant,length.,0.0,inf
usually,per,0.0058823529411764705,0
usually,unit,0.0,inf
usually,length.,0.0,inf
per,unit,0.011764705882352941,0
per,length.,0.0,inf
unit,length.,0.0,inf
next,page,0.0,inf
next,/,0.0,inf
next,year.,0.0,inf
page,/,0.0,inf
page,year.,0.0,inf
/,year.,0.0,inf
use,many,0.0,inf
use,combat,0.0,inf
many,combat,0.0,inf
found,plastic,0.0,inf
found,appearance.,0.0,inf
plastic,appearance.,0.0,inf
value,money,0.0,inf
value,falls,0.0,inf
value,general,0.0,inf
value,level,0.0,inf
value,price,0.0,inf
value,international,0.0,inf
value,market,0.0,inf
value,lower.,0.0,inf
money,falls,0.0,inf
money,general,0.0,inf
money,level,0.0,inf
money,price,0.0,inf
money,international,0.0,inf
money,market,0.0,inf
money,lower.,0.0,inf
falls,general,0.0,inf
falls,level,0.0,inf
falls,price,0.0,inf
falls,international,0.0,inf
